"Year","State","State_Code","Ag.District","Ag.District.Code","County","County.ANSI","Commodity","Species","Product_Type","Unit","Value","CV....","Wholesale_Type"
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER SALMON","ALL PRODUCTS",NA,118,"9.2",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","ALL PRODUCTS","OPERATIONS",13,"51.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","EGGS","OPERATIONS",3,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","EGGS",NA,NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","EGGS","DOLLARS",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","EGGS","EGGS",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FINGERLINGS & FRY","OPERATIONS",1,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FINGERLINGS & FRY",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FINGERLINGS & FRY","DOLLARS",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FINGERLINGS & FRY","HEAD",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE","OPERATIONS",7,"54.2",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE",NA,NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE","DOLLARS",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE","HEAD",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE","LB",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","FOODSIZE","LB_PER_HEAD",NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS","OPERATIONS",3,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS","HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS","LB",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","ATLANTIC SALMON","STOCKERS","LB_PER_HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","SALMON","EGGS",NA,15141000,"30.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","SALMON","EGGS",NA,22,"19.8",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","EGGS","OPERATIONS",1,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","EGGS",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","EGGS","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","EGGS","EGGS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE","OPERATIONS",1,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE","HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE","LB",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","PACIFIC SALMON","FOODSIZE","LB_PER_HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","SHAD","ALL PRODUCTS",NA,11,"35.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER SHAD","ALL PRODUCTS",NA,10063000,"9.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER SHAD","ALL PRODUCTS",NA,NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER SHAD","ALL PRODUCTS",NA,11,"35.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","ALL PRODUCTS",NA,16,"29.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","ALL PRODUCTS","OPERATIONS",18,"23.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","ALL PRODUCTS","DOLLARS",10318000,"11.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER STURGEON","ALL PRODUCTS",NA,446000,"48.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER STURGEON","ALL PRODUCTS",NA,9000,"30.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER STURGEON","ALL PRODUCTS",NA,16,"29.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK","OPERATIONS",1,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK","HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK","LB",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","BROODSTOCK","LB_PER_HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","EGGS",NA,NA,"(D)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","EGGS",NA,3,"77.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE","OPERATIONS",16,"25.8",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE",NA,3.13,"3.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE","DOLLARS",8039000,"14.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE","HEAD",197000,"58.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE","LB",2571000,"11.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","FOODSIZE","LB_PER_HEAD",13,"82.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS","OPERATIONS",2,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS",NA,NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS","DOLLARS",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS","HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS","LB",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","STURGEON","STOCKERS","LB_PER_HEAD",NA,"(NA)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","OPERATIONS",137,"13.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","DOLLARS",39395000,"1.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK","OPERATIONS",6,"67.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK",NA,4.76,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK","DOLLARS",93000,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK","HEAD",19000,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK","LB",20000,"42.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","BROODSTOCK","LB_PER_HEAD",1,"(H)",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FINGERLINGS & FRY","OPERATIONS",14,"39.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FINGERLINGS & FRY",NA,146.22,"37.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FINGERLINGS & FRY","DOLLARS",525000,"34.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FINGERLINGS & FRY","HEAD",3593000,"50.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE","OPERATIONS",100,"14.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE",NA,2.63,"0.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE","DOLLARS",37986000,"1.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE","HEAD",10256000,"1.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE","LB",14436000,"1.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","FOODSIZE","LB_PER_HEAD",1.4,"0.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS","OPERATIONS",29,"29.8",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS",NA,3,"26.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS","DOLLARS",791000,"30.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS","HEAD",952000,"14.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS","LB",264000,"21.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TILAPIA","STOCKERS","LB_PER_HEAD",0.3,"13.2",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS",NA,325,"5.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","OPERATIONS",334,"13.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","DOLLARS",116704000,"2.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,146892000,"4.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,33019000,"2.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,325,"5.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",19,"25.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK",NA,4.3,"3.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK","DOLLARS",322000,"14.8",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK","HEAD",20000,"26.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK","LB",75000,"12.8",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","BROODSTOCK","LB_PER_HEAD",3.7,"15.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,22237000,"25.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,29,"18.2",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","OPERATIONS",18,"42.2",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,22.92,"0.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","DOLLARS",10605000,"0.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","EGGS","EGGS",462605000,"1.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",66,"14.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY",NA,225.83,"8.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",1621000,"13.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",7177000,"5.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","OPERATIONS",300,"14.0",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE",NA,1.94,"1.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","DOLLARS",95856000,"2.6",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","HEAD",37353000,"2.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB",49316000,"2.9",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB_PER_HEAD",1.3,"1.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","OPERATIONS",158,"9.1",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS",NA,3.53,"3.7",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","DOLLARS",8300000,"2.3",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","HEAD",8422000,"2.5",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB",2352000,"4.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH","TROUT","STOCKERS","LB_PER_HEAD",0.3,"2.4",NA
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",6,"1.6","DIRECT TO RETAILER"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"0.3","EXPORTS"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"8.2","GOVT"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",10,"1.1","LIVE HAULERS & BROKERS"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",NA,"5.8","OTHER OUTLETS"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",8,"1.9","OTHER PRODUCERS"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",69,"0.4","PROCESSOR"
2018,"US",0,"",NA,"",NA,"FOOD FISH",NA,"WHOLESALE","PCT BY OUTLET",4,"3.5","RECREATIONAL STOCKING"
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","OPERATIONS",104,"7.2",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","DOLLARS",92965000,"1.0",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","OPERATIONS",5,"50.2",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","OTHER CARP","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","OTHER CARP","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","OPERATIONS",5,"50.2",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","OPERATIONS",96,"7.2",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","DOLLARS",92139000,"0.9",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",2,"(H)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY",NA,NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",95,"7.6",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE",NA,0.87,"0.2",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","DOLLARS",92037000,"0.9",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","HEAD",64245000,"1.0",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB",105580000,"1.0",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB_PER_HEAD",1.6,"0.1",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","OPERATIONS",3,"70.7",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS",NA,NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","DOLLARS",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","HEAD",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","LB",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","CATFISH","STOCKERS","LB_PER_HEAD",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",3,"94.9",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","OPERATIONS",6,"85.1",NA
2018,"ALABAMA",1,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","DOLLARS",172000,"63.2",NA
2018,"ALASKA",2,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"77.5",NA
2018,"ALASKA",2,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2018,"ALASKA",2,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,NA,"(D)",NA
2018,"ALASKA",2,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,3,"77.5",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","OPERATIONS",5,"37.9",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","OPERATIONS",3,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",3,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE",NA,NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","HEAD",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB_PER_HEAD",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","OPERATIONS",3,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TILAPIA","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,443000,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","OTHER TROUT","ALL PRODUCTS",NA,3,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","EGGS",NA,1,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","OPERATIONS",2,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE",NA,NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","DOLLARS",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","HEAD",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB",NA,"(NA)",NA
2018,"ARIZONA",4,"",NA,"",NA,"FOOD FISH","TROUT","FOODSIZE","LB_PER_HEAD",NA,"(NA)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","OPERATIONS",41,"20.7",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","FOOD FISH","ALL PRODUCTS","DOLLARS",29456000,"3.0",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",4,"75.0",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","OPERATIONS",9,"18.3",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CARP","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","OPERATIONS",9,"18.3",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","GRASS CARP","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","OPERATIONS",34,"18.9",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","ALL PRODUCTS","DOLLARS",23263000,"3.8",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",1,"(H)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK",NA,NA,"(NA)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK","HEAD",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK","LB",NA,"(D)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","BROODSTOCK","LB_PER_HEAD",NA,"(NA)",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",10,"45.5",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY",NA,76.72,"36.9",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",1109000,"39.1",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",14455000,"70.5",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",29,"20.9",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE",NA,1.01,"0.7",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","DOLLARS",20054000,"1.6",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","HEAD",11904000,"1.9",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB",19903000,"2.3",NA
2018,"ARKANSAS",5,"",NA,"",NA,"FOOD FISH","CATFISH","FOODSIZE","LB_PER_HEAD",1.7,"0.3",NA
