"Year","State","Species","Product_Type","Unit","Value","CV...."
2018,"OREGON","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,"(NA)"
2018,"OREGON","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"OREGON","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",15,"27.6"
2018,"OREGON","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"RHODE ISLAND","MOLLUSKS","ALL PRODUCTS","OPERATIONS",25,"21.5"
2018,"RHODE ISLAND","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"RHODE ISLAND","CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)"
2018,"RHODE ISLAND","CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"RHODE ISLAND","HARD CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)"
2018,"RHODE ISLAND","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"RHODE ISLAND","MUSSELS","ALL PRODUCTS","OPERATIONS",3,"83.7"
2018,"RHODE ISLAND","MUSSELS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"RHODE ISLAND","OYSTERS","ALL PRODUCTS","OPERATIONS",25,"21.5"
2018,"RHODE ISLAND","OYSTERS","ALL PRODUCTS","DOLLARS",5008000,"47.3"
2018,"RHODE ISLAND","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",25,"21.5"
2018,"RHODE ISLAND","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",5008000,"47.3"
2018,"SOUTH CAROLINA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",7,"(H)"
2018,"SOUTH CAROLINA","MOLLUSKS","ALL PRODUCTS","DOLLARS",1177000,"56.2"
2018,"SOUTH CAROLINA","CLAMS","ALL PRODUCTS","OPERATIONS",4,"97.8"
2018,"SOUTH CAROLINA","CLAMS","ALL PRODUCTS","DOLLARS",528000,"48.9"
2018,"SOUTH CAROLINA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",4,"97.8"
2018,"SOUTH CAROLINA","HARD CLAMS","ALL PRODUCTS","DOLLARS",528000,"48.9"
2018,"SOUTH CAROLINA","OYSTERS","ALL PRODUCTS","OPERATIONS",6,"(H)"
2018,"SOUTH CAROLINA","OYSTERS","ALL PRODUCTS","DOLLARS",649000,"67.7"
2018,"SOUTH CAROLINA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",6,"(H)"
2018,"SOUTH CAROLINA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",649000,"67.7"
2018,"VIRGINIA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",152,"14.3"
2018,"VIRGINIA","MOLLUSKS","ALL PRODUCTS","DOLLARS",94308000,"2.5"
2018,"VIRGINIA","CLAMS","ALL PRODUCTS","OPERATIONS",43,"15.1"
2018,"VIRGINIA","CLAMS","ALL PRODUCTS","DOLLARS",31928000,"4.2"
2018,"VIRGINIA","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,"(NA)"
2018,"VIRGINIA","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"VIRGINIA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",42,"15.5"
2018,"VIRGINIA","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"VIRGINIA","OYSTERS","ALL PRODUCTS","OPERATIONS",134,"15.7"
2018,"VIRGINIA","OYSTERS","ALL PRODUCTS","DOLLARS",62380000,"2.3"
2018,"VIRGINIA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",134,"15.7"
2018,"VIRGINIA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",62380000,"2.3"
2018,"WASHINGTON","MOLLUSKS","ALL PRODUCTS","OPERATIONS",112,"5.9"
2018,"WASHINGTON","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"WASHINGTON","CLAMS","ALL PRODUCTS","OPERATIONS",79,"19.3"
2018,"WASHINGTON","CLAMS","ALL PRODUCTS","DOLLARS",77047000,"3.3"
2018,"WASHINGTON","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",6,"35.4"
2018,"WASHINGTON","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"WASHINGTON","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",25,"26.8"
2018,"WASHINGTON","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",47093000,"5.2"
2018,"WASHINGTON","HARD CLAMS","ALL PRODUCTS","OPERATIONS",3,"83.7"
2018,"WASHINGTON","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"WASHINGTON","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",59,"19.0"
2018,"WASHINGTON","MANILA CLAMS","ALL PRODUCTS","DOLLARS",27271000,"10.0"
2018,"WASHINGTON","MUSSELS","ALL PRODUCTS","OPERATIONS",6,"44.7"
2018,"WASHINGTON","MUSSELS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"WASHINGTON","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",3,"(NA)"
2018,"WASHINGTON","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"WASHINGTON","OYSTERS","ALL PRODUCTS","OPERATIONS",86,"9.4"
2018,"WASHINGTON","OYSTERS","ALL PRODUCTS","DOLLARS",55825000,"8.1"
2018,"WASHINGTON","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",6,"61.2"
2018,"WASHINGTON","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2018,"WASHINGTON","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",1,"(NA)"
2018,"WASHINGTON","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(NA)"
2018,"WASHINGTON","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",86,"9.4"
2018,"WASHINGTON","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)"
2013,"US","MOLLUSKS","ALL PRODUCTS","OPERATIONS",756,""
2013,"US","MOLLUSKS","ALL PRODUCTS","DOLLARS",328567232,""
2013,"US","MOLLUSKS","ALL PRODUCTS","DOLLARS_PER_OPERATION",434613,""
2013,"US","MOLLUSKS","ALL PRODUCTS","PCT BT SIZE GROUP",100,""
2013,"US","ABALONE","ALL PRODUCTS","OPERATIONS",10,""
2013,"US","ABALONE","ALL PRODUCTS","DOLLARS",8528690,""
2013,"US","ABALONE","FOODSIZE","OPERATIONS",10,""
2013,"US","ABALONE","FOODSIZE","DOLLARS",8528690,""
2013,"US","ABALONE","FOODSIZE","HEAD",2124230,""
2013,"US","ABALONE","FOODSIZE","HEAD_PER_LB",5,""
2013,"US","ABALONE","FOODSIZE","LB",442646,""
2013,"US","CLAMS","ALL PRODUCTS","OPERATIONS",375,""
2013,"US","CLAMS","ALL PRODUCTS","DOLLARS",123293019,""
2013,"US","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",22,""
2013,"US","OTHER CLAMS","ALL PRODUCTS","DOLLARS",5210067,""
2013,"US","OTHER CLAMS","BROODSTOCK","OPERATIONS",1,""
2013,"US","OTHER CLAMS","BROODSTOCK","DOLLARS",NA,""
2013,"US","OTHER CLAMS","BROODSTOCK","HEAD",NA,""
2013,"US","OTHER CLAMS","FOODSIZE","OPERATIONS",15,""
2013,"US","OTHER CLAMS","FOODSIZE","DOLLARS",NA,""
2013,"US","OTHER CLAMS","FOODSIZE","HEAD",9907019,""
2013,"US","OTHER CLAMS","FOODSIZE","HEAD_PER_LB",18,""
2013,"US","OTHER CLAMS","FOODSIZE","LB",560462,""
2013,"US","OTHER CLAMS","LARVAE & SEED","OPERATIONS",5,""
2013,"US","OTHER CLAMS","LARVAE & SEED","DOLLARS",NA,""
2013,"US","OTHER CLAMS","OTHER SIZES","OPERATIONS",1,""
2013,"US","OTHER CLAMS","OTHER SIZES","DOLLARS",NA,""
2013,"US","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",20,""
2013,"US","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",29050795,""
2013,"US","GEODUCK CLAMS","FOODSIZE","OPERATIONS",17,""
2013,"US","GEODUCK CLAMS","FOODSIZE","DOLLARS",27939696,""
2013,"US","GEODUCK CLAMS","FOODSIZE","HEAD",1954982,""
2013,"US","GEODUCK CLAMS","FOODSIZE","HEAD_PER_LB",1,""
2013,"US","GEODUCK CLAMS","FOODSIZE","LB",1483417,""
2013,"US","GEODUCK CLAMS","LARVAE & SEED","OPERATIONS",4,""
2013,"US","GEODUCK CLAMS","LARVAE & SEED","DOLLARS",1111099,""
2013,"US","HARD CLAMS","ALL PRODUCTS","OPERATIONS",278,""
2013,"US","HARD CLAMS","ALL PRODUCTS","DOLLARS",64593667,""
2013,"US","HARD CLAMS","BROODSTOCK","OPERATIONS",3,""
2013,"US","HARD CLAMS","BROODSTOCK","DOLLARS",NA,""
2013,"US","HARD CLAMS","BROODSTOCK","HEAD",NA,""
2013,"US","HARD CLAMS","FOODSIZE","OPERATIONS",262,""
2013,"US","HARD CLAMS","FOODSIZE","DOLLARS",59094333,""
2013,"US","HARD CLAMS","FOODSIZE","HEAD",417695332,""
2013,"US","HARD CLAMS","FOODSIZE","HEAD_PER_LB",8,""
2013,"US","HARD CLAMS","FOODSIZE","LB",53239914,""
2013,"US","HARD CLAMS","LARVAE & SEED","OPERATIONS",28,""
2013,"US","HARD CLAMS","LARVAE & SEED","DOLLARS",4900334,""
2013,"US","HARD CLAMS","OTHER SIZES","OPERATIONS",2,""
2013,"US","HARD CLAMS","OTHER SIZES","DOLLARS",NA,""
2013,"US","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",80,""
2013,"US","MANILA CLAMS","ALL PRODUCTS","DOLLARS",24438490,""
2013,"US","MANILA CLAMS","FOODSIZE","OPERATIONS",77,""
2013,"US","MANILA CLAMS","FOODSIZE","DOLLARS",23040431,""
2013,"US","MANILA CLAMS","FOODSIZE","HEAD",145601450,""
2013,"US","MANILA CLAMS","FOODSIZE","HEAD_PER_LB",17,""
2013,"US","MANILA CLAMS","FOODSIZE","LB",8372471,""
2013,"US","MANILA CLAMS","LARVAE & SEED","OPERATIONS",4,""
2013,"US","MANILA CLAMS","LARVAE & SEED","DOLLARS",1398059,""
2013,"US","MUSSELS","ALL PRODUCTS","OPERATIONS",32,""
2013,"US","MUSSELS","ALL PRODUCTS","DOLLARS",12252816,""
2013,"US","MUSSELS","FOODSIZE","OPERATIONS",31,""
2013,"US","MUSSELS","FOODSIZE","DOLLARS",NA,""
2013,"US","MUSSELS","FOODSIZE","HEAD",99525534,""
2013,"US","MUSSELS","FOODSIZE","HEAD_PER_LB",20,""
2013,"US","MUSSELS","FOODSIZE","LB",4911154,""
2013,"US","MUSSELS","LARVAE & SEED","OPERATIONS",1,""
2013,"US","MUSSELS","LARVAE & SEED","DOLLARS",NA,""
2013,"US","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",13,""
2013,"US","OTHER SPECIES","ALL PRODUCTS","DOLLARS",4342857,""
2013,"US","OTHER SPECIES","FOODSIZE","OPERATIONS",4,""
2013,"US","OTHER SPECIES","FOODSIZE","DOLLARS",NA,""
2013,"US","OTHER SPECIES","FOODSIZE","HEAD",NA,""
2013,"US","OTHER SPECIES","FOODSIZE","HEAD_PER_LB",NA,""
2013,"US","OTHER SPECIES","FOODSIZE","LB",NA,""
2013,"US","OTHER SPECIES","LARVAE & SEED","OPERATIONS",6,""
2013,"US","OTHER SPECIES","LARVAE & SEED","DOLLARS",563900,""
2013,"US","OTHER SPECIES","OTHER SIZES","OPERATIONS",4,""
2013,"US","OTHER SPECIES","OTHER SIZES","DOLLARS",NA,""
2013,"US","OYSTERS","ALL PRODUCTS","OPERATIONS",483,""
2013,"US","OYSTERS","ALL PRODUCTS","DOLLARS",180149850,""
2013,"US","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",41,""
2013,"US","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",25110413,""
2013,"US","OTHER OYSTERS","FOODSIZE","OPERATIONS",36,""
2013,"US","OTHER OYSTERS","FOODSIZE","DOLLARS",NA,""
2013,"US","OTHER OYSTERS","FOODSIZE","HEAD",NA,""
2013,"US","OTHER OYSTERS","FOODSIZE","HEAD_PER_LB",NA,""
2013,"US","OTHER OYSTERS","FOODSIZE","LB",NA,""
2013,"US","OTHER OYSTERS","LARVAE & SEED","OPERATIONS",2,""
2013,"US","OTHER OYSTERS","LARVAE & SEED","DOLLARS",NA,""
2013,"US","OTHER OYSTERS","OTHER SIZES","OPERATIONS",3,""
2013,"US","OTHER OYSTERS","OTHER SIZES","DOLLARS",NA,""
2013,"US","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",315,""
2013,"US","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",68297841,""
2013,"US","EASTERN OYSTERS","BROODSTOCK","OPERATIONS",3,""
2013,"US","EASTERN OYSTERS","BROODSTOCK","DOLLARS",125100,""
2013,"US","EASTERN OYSTERS","BROODSTOCK","HEAD",482200,""
2013,"US","EASTERN OYSTERS","FOODSIZE","OPERATIONS",306,""
2013,"US","EASTERN OYSTERS","FOODSIZE","DOLLARS",65383225,""
2013,"US","EASTERN OYSTERS","FOODSIZE","HEAD",305752216,""
2013,"US","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",7,""
2013,"US","EASTERN OYSTERS","FOODSIZE","LB",43433740,""
2013,"US","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",30,""
2013,"US","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",2789516,""
2013,"US","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",145,""
2013,"US","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",86741596,""
2013,"US","PACIFIC OYSTERS","FOODSIZE","OPERATIONS",140,""
2013,"US","PACIFIC OYSTERS","FOODSIZE","DOLLARS",81721196,""
2013,"US","PACIFIC OYSTERS","FOODSIZE","HEAD",213406271,""
2013,"US","PACIFIC OYSTERS","FOODSIZE","HEAD_PER_LB",4,""
2013,"US","PACIFIC OYSTERS","FOODSIZE","LB",51547153,""
2013,"US","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",16,""
2013,"US","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",5020400,""
2013,"ALASKA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",22,""
2013,"ALASKA","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,""
2013,"ALASKA","CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"ALASKA","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"ALASKA","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"ALASKA","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"ALASKA","MUSSELS","ALL PRODUCTS","OPERATIONS",4,""
2013,"ALASKA","MUSSELS","ALL PRODUCTS","DOLLARS",21850,""
2013,"ALASKA","OYSTERS","ALL PRODUCTS","OPERATIONS",22,""
2013,"ALASKA","OYSTERS","ALL PRODUCTS","DOLLARS",518773,""
2013,"ALASKA","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",22,""
2013,"ALASKA","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",518773,""
2013,"CALIFORNIA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",27,""
2013,"CALIFORNIA","MOLLUSKS","ALL PRODUCTS","DOLLARS",16992302,""
2013,"CALIFORNIA","ABALONE","ALL PRODUCTS","OPERATIONS",9,""
2013,"CALIFORNIA","ABALONE","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","CLAMS","ALL PRODUCTS","OPERATIONS",4,""
2013,"CALIFORNIA","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",4,""
2013,"CALIFORNIA","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","MUSSELS","ALL PRODUCTS","OPERATIONS",9,""
2013,"CALIFORNIA","MUSSELS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","OYSTERS","ALL PRODUCTS","OPERATIONS",18,""
2013,"CALIFORNIA","OYSTERS","ALL PRODUCTS","DOLLARS",9877151,""
2013,"CALIFORNIA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",5,""
2013,"CALIFORNIA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",3,""
2013,"CALIFORNIA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CALIFORNIA","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",18,""
2013,"CALIFORNIA","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"CONNECTICUT","MOLLUSKS","ALL PRODUCTS","OPERATIONS",25,""
2013,"CONNECTICUT","MOLLUSKS","ALL PRODUCTS","DOLLARS",28297391,""
2013,"CONNECTICUT","CLAMS","ALL PRODUCTS","OPERATIONS",16,""
2013,"CONNECTICUT","CLAMS","ALL PRODUCTS","DOLLARS",18135415,""
2013,"CONNECTICUT","HARD CLAMS","ALL PRODUCTS","OPERATIONS",16,""
2013,"CONNECTICUT","HARD CLAMS","ALL PRODUCTS","DOLLARS",18135415,""
2013,"CONNECTICUT","OYSTERS","ALL PRODUCTS","OPERATIONS",13,""
2013,"CONNECTICUT","OYSTERS","ALL PRODUCTS","DOLLARS",10161976,""
2013,"CONNECTICUT","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",13,""
2013,"CONNECTICUT","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",10161976,""
2013,"FLORIDA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",132,""
2013,"FLORIDA","MOLLUSKS","ALL PRODUCTS","DOLLARS",19640914,""
2013,"FLORIDA","CLAMS","ALL PRODUCTS","OPERATIONS",127,""
2013,"FLORIDA","CLAMS","ALL PRODUCTS","DOLLARS",18729084,""
2013,"FLORIDA","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",10,""
2013,"FLORIDA","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"FLORIDA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",119,""
2013,"FLORIDA","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"FLORIDA","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",7,""
2013,"FLORIDA","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,""
2013,"FLORIDA","OYSTERS","ALL PRODUCTS","OPERATIONS",4,""
2013,"FLORIDA","OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"FLORIDA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,""
2013,"FLORIDA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"FLORIDA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",2,""
2013,"FLORIDA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"GEORGIA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",4,""
2013,"GEORGIA","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,""
2013,"GEORGIA","CLAMS","ALL PRODUCTS","OPERATIONS",4,""
2013,"GEORGIA","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"GEORGIA","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"GEORGIA","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"GEORGIA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",3,""
2013,"GEORGIA","HARD CLAMS","ALL PRODUCTS","DOLLARS",116000,""
2013,"HAWAII","MOLLUSKS","ALL PRODUCTS","OPERATIONS",3,""
2013,"HAWAII","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,""
2013,"HAWAII","ABALONE","ALL PRODUCTS","OPERATIONS",1,""
2013,"HAWAII","ABALONE","ALL PRODUCTS","DOLLARS",NA,""
2013,"HAWAII","CLAMS","ALL PRODUCTS","OPERATIONS",2,""
2013,"HAWAII","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"HAWAII","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"HAWAII","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"HAWAII","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"HAWAII","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"LOUISIANA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",39,""
2013,"LOUISIANA","MOLLUSKS","ALL PRODUCTS","DOLLARS",13355478,""
2013,"LOUISIANA","OYSTERS","ALL PRODUCTS","OPERATIONS",39,""
2013,"LOUISIANA","OYSTERS","ALL PRODUCTS","DOLLARS",13355478,""
2013,"LOUISIANA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",21,""
2013,"LOUISIANA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",9966598,""
2013,"LOUISIANA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",18,""
2013,"LOUISIANA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",3388880,""
2013,"MAINE","MOLLUSKS","ALL PRODUCTS","OPERATIONS",22,""
2013,"MAINE","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MAINE","MUSSELS","ALL PRODUCTS","OPERATIONS",5,""
2013,"MAINE","MUSSELS","ALL PRODUCTS","DOLLARS",1837653,""
2013,"MAINE","OYSTERS","ALL PRODUCTS","OPERATIONS",17,""
2013,"MAINE","OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MAINE","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",17,""
2013,"MAINE","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MARYLAND","MOLLUSKS","ALL PRODUCTS","OPERATIONS",10,""
2013,"MARYLAND","MOLLUSKS","ALL PRODUCTS","DOLLARS",1737855,""
2013,"MARYLAND","CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"MARYLAND","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MARYLAND","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"MARYLAND","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MARYLAND","OYSTERS","ALL PRODUCTS","OPERATIONS",10,""
2013,"MARYLAND","OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MARYLAND","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",10,""
2013,"MARYLAND","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",132,""
2013,"MASSACHUSETTS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","CLAMS","ALL PRODUCTS","OPERATIONS",34,""
2013,"MASSACHUSETTS","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",4,""
2013,"MASSACHUSETTS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",33,""
2013,"MASSACHUSETTS","HARD CLAMS","ALL PRODUCTS","DOLLARS",1711698,""
2013,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",2,""
2013,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","OYSTERS","ALL PRODUCTS","OPERATIONS",126,""
2013,"MASSACHUSETTS","OYSTERS","ALL PRODUCTS","DOLLARS",10969622,""
2013,"MASSACHUSETTS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",3,""
2013,"MASSACHUSETTS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"MASSACHUSETTS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",123,""
2013,"MASSACHUSETTS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW JERSEY","MOLLUSKS","ALL PRODUCTS","OPERATIONS",50,""
2013,"NEW JERSEY","MOLLUSKS","ALL PRODUCTS","DOLLARS",10302942,""
2013,"NEW JERSEY","CLAMS","ALL PRODUCTS","OPERATIONS",39,""
2013,"NEW JERSEY","CLAMS","ALL PRODUCTS","DOLLARS",2334270,""
2013,"NEW JERSEY","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",3,""
2013,"NEW JERSEY","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW JERSEY","HARD CLAMS","ALL PRODUCTS","OPERATIONS",37,""
2013,"NEW JERSEY","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW JERSEY","OYSTERS","ALL PRODUCTS","OPERATIONS",19,""
2013,"NEW JERSEY","OYSTERS","ALL PRODUCTS","DOLLARS",7968672,""
2013,"NEW JERSEY","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",19,""
2013,"NEW JERSEY","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",7968672,""
2013,"NEW YORK","MOLLUSKS","ALL PRODUCTS","OPERATIONS",15,""
2013,"NEW YORK","MOLLUSKS","ALL PRODUCTS","DOLLARS",5657836,""
2013,"NEW YORK","CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"NEW YORK","CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW YORK","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,""
2013,"NEW YORK","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW YORK","OYSTERS","ALL PRODUCTS","OPERATIONS",14,""
2013,"NEW YORK","OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NEW YORK","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",14,""
2013,"NEW YORK","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,""
2013,"NORTH CAROLINA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",22,""
2013,"NORTH CAROLINA","MOLLUSKS","ALL PRODUCTS","DOLLARS",336692,""
2013,"NORTH CAROLINA","CLAMS","ALL PRODUCTS","OPERATIONS",20,""
2013,"NORTH CAROLINA","CLAMS","ALL PRODUCTS","DOLLARS",265160,""
2013,"NORTH CAROLINA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",20,""
2013,"NORTH CAROLINA","HARD CLAMS","ALL PRODUCTS","DOLLARS",265160,""
2013,"NORTH CAROLINA","OYSTERS","ALL PRODUCTS","OPERATIONS",8,""
2013,"NORTH CAROLINA","OYSTERS","ALL PRODUCTS","DOLLARS",71532,""
2013,"NORTH CAROLINA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",8,""
2013,"NORTH CAROLINA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",71532,""
2013,"OREGON","MOLLUSKS","ALL PRODUCTS","OPERATIONS",17,""
2013,"OREGON","MOLLUSKS","ALL PRODUCTS","DOLLARS",10554532,""
2013,"OREGON","OYSTERS","ALL PRODUCTS","OPERATIONS",17,""
2013,"OREGON","OYSTERS","ALL PRODUCTS","DOLLARS",10554532,""
